method,prompt_id,instruction_type,shift
CITA_NoInstruct,245,professional,0.05413261
CITA_NoInstruct,245,creative,0.11992463
CITA_NoInstruct,246,neutral,0.15414262
CITA_NoInstruct,246,conservative,0.13202968
CITA_NoInstruct,246,liberal,0.13121001
CITA_NoInstruct,246,regulatory_aware,0.16318883
CITA_NoInstruct,246,empathetic,0.13718666
CITA_NoInstruct,246,safety_first,0.1149726
CITA_NoInstruct,246,educational,0.17771858
CITA_NoInstruct,246,concise,0.09101824
CITA_NoInstruct,246,professional,0.10897443
CITA_NoInstruct,246,creative,0.21973887
CITA_NoInstruct,247,neutral,0.065741315
CITA_NoInstruct,247,conservative,0.097744234
CITA_NoInstruct,247,liberal,0.0636217
CITA_NoInstruct,247,regulatory_aware,0.0956983
CITA_NoInstruct,247,empathetic,0.12529738
CITA_NoInstruct,247,safety_first,0.09386713
CITA_NoInstruct,247,educational,0.1193901
CITA_NoInstruct,247,concise,0.07895798
CITA_NoInstruct,247,professional,0.06319155
CITA_NoInstruct,247,creative,0.10850676
CITA_NoInstruct,248,neutral,0.036794294
CITA_NoInstruct,248,conservative,0.28394744
CITA_NoInstruct,248,liberal,0.8657382
CITA_NoInstruct,248,regulatory_aware,0.075798534
CITA_NoInstruct,248,empathetic,0.069507994
CITA_NoInstruct,248,safety_first,0.09061547
CITA_NoInstruct,248,educational,0.123237275
CITA_NoInstruct,248,concise,0.13050632
CITA_NoInstruct,248,professional,0.11694321
CITA_NoInstruct,248,creative,0.09053776
CITA_NoInstruct,249,neutral,0.16389072
CITA_NoInstruct,249,conservative,0.10255411
CITA_NoInstruct,249,liberal,0.2010065
CITA_NoInstruct,249,regulatory_aware,0.17479669
CITA_NoInstruct,249,empathetic,0.121370934
CITA_NoInstruct,249,safety_first,0.1010371
CITA_NoInstruct,249,educational,0.111307964
CITA_NoInstruct,249,concise,0.16593817
CITA_NoInstruct,249,professional,0.06937263
CITA_NoInstruct,249,creative,0.13214967
CITA_NoInstruct,250,neutral,0.055640165
CITA_NoInstruct,250,conservative,0.14746128
CITA_NoInstruct,250,liberal,0.044326413
CITA_NoInstruct,250,regulatory_aware,0.111786716
CITA_NoInstruct,250,empathetic,0.07708878
CITA_NoInstruct,250,safety_first,0.081653796
CITA_NoInstruct,250,educational,0.031008886
CITA_NoInstruct,250,concise,0.048451647
CITA_NoInstruct,250,professional,0.1126214
CITA_NoInstruct,250,creative,0.092783235
CITA_NoInstruct,251,neutral,0.09760344
CITA_NoInstruct,251,conservative,0.15598221
CITA_NoInstruct,251,liberal,0.13399518
CITA_NoInstruct,251,regulatory_aware,0.11253641
CITA_NoInstruct,251,empathetic,0.75977206
CITA_NoInstruct,251,safety_first,0.059601475
CITA_NoInstruct,251,educational,0.071083665
CITA_NoInstruct,251,concise,0.08279654
CITA_NoInstruct,251,professional,0.054337315
CITA_NoInstruct,251,creative,0.082298055
CITA_NoInstruct,252,neutral,0.052631833
CITA_NoInstruct,252,conservative,0.112147585
CITA_NoInstruct,252,liberal,0.06716133
CITA_NoInstruct,252,regulatory_aware,0.08828715
CITA_NoInstruct,252,empathetic,0.07608672
CITA_NoInstruct,252,safety_first,0.07158814
CITA_NoInstruct,252,educational,0.13525435
CITA_NoInstruct,252,concise,0.056166574
CITA_NoInstruct,252,professional,0.19606508
CITA_NoInstruct,252,creative,0.3931124
CITA_NoInstruct,253,neutral,0.08623434
CITA_NoInstruct,253,conservative,0.06153365
CITA_NoInstruct,253,liberal,0.0841952
CITA_NoInstruct,253,regulatory_aware,0.09969038
CITA_NoInstruct,253,empathetic,0.18570499
CITA_NoInstruct,253,safety_first,0.070835754
CITA_NoInstruct,253,educational,0.050452452
CITA_NoInstruct,253,concise,0.09277673
CITA_NoInstruct,253,professional,0.09766413
CITA_NoInstruct,253,creative,0.34527484
CITA_NoInstruct,254,neutral,0.06288955
CITA_NoInstruct,254,conservative,0.07359228
CITA_NoInstruct,254,liberal,0.33184353
CITA_NoInstruct,254,regulatory_aware,0.06380269
CITA_NoInstruct,254,empathetic,0.27162495
CITA_NoInstruct,254,safety_first,0.082686104
CITA_NoInstruct,254,educational,0.07716271
CITA_NoInstruct,254,concise,0.100103155
CITA_NoInstruct,254,professional,0.06668075
CITA_NoInstruct,254,creative,0.071830064
CITA_NoInstruct,255,neutral,0.08936742
CITA_NoInstruct,255,conservative,0.09920815
CITA_NoInstruct,255,liberal,0.057423785
CITA_NoInstruct,255,regulatory_aware,0.12060078
CITA_NoInstruct,255,empathetic,0.2300828
CITA_NoInstruct,255,safety_first,0.09152675
CITA_NoInstruct,255,educational,0.059211154
CITA_NoInstruct,255,concise,0.10460487
CITA_NoInstruct,255,professional,0.050217807
CITA_NoInstruct,255,creative,0.056793228
CITA_NoInstruct,256,neutral,0.6139965
CITA_NoInstruct,256,conservative,0.098990925
CITA_NoInstruct,256,liberal,0.09856974
CITA_NoInstruct,256,regulatory_aware,0.09492968
CITA_NoInstruct,256,empathetic,0.08175239
CITA_NoInstruct,256,safety_first,0.088066176
CITA_NoInstruct,256,educational,0.15156871
CITA_NoInstruct,256,concise,0.09310079
CITA_NoInstruct,256,professional,0.0856794
CITA_NoInstruct,256,creative,0.07355181
CITA_NoInstruct,257,neutral,0.22580197
CITA_NoInstruct,257,conservative,0.13003524
CITA_NoInstruct,257,liberal,0.15293129
CITA_NoInstruct,257,regulatory_aware,0.22195321
CITA_NoInstruct,257,empathetic,0.095801935
CITA_NoInstruct,257,safety_first,0.10661404
CITA_NoInstruct,257,educational,0.17403121
CITA_NoInstruct,257,concise,0.18183807
CITA_NoInstruct,257,professional,0.09347184
CITA_NoInstruct,257,creative,0.16836224
CITA_NoInstruct,258,neutral,0.33588442
CITA_NoInstruct,258,conservative,0.16053984
CITA_NoInstruct,258,liberal,0.13169812
CITA_NoInstruct,258,regulatory_aware,0.19135953
CITA_NoInstruct,258,empathetic,0.31191847
CITA_NoInstruct,258,safety_first,0.21402413
CITA_NoInstruct,258,educational,0.13797633
CITA_NoInstruct,258,concise,0.64532053
CITA_NoInstruct,258,professional,0.11807117
CITA_NoInstruct,258,creative,0.18507197
CITA_NoInstruct,259,neutral,0.14153217
CITA_NoInstruct,259,conservative,0.32658285
CITA_NoInstruct,259,liberal,0.08851249
CITA_NoInstruct,259,regulatory_aware,0.109133966
CITA_NoInstruct,259,empathetic,0.0747479
CITA_NoInstruct,259,safety_first,0.07515841
CITA_NoInstruct,259,educational,0.07498538
CITA_NoInstruct,259,concise,0.2603818
CITA_NoInstruct,259,professional,0.048831828
CITA_NoInstruct,259,creative,0.031957306
CITA_NoInstruct,260,neutral,0.15350075
CITA_NoInstruct,260,conservative,0.09518612
CITA_NoInstruct,260,liberal,0.2350819
CITA_NoInstruct,260,regulatory_aware,0.8616006
CITA_NoInstruct,260,empathetic,0.08243918
CITA_NoInstruct,260,safety_first,0.12923513
CITA_NoInstruct,260,educational,0.1725415
CITA_NoInstruct,260,concise,0.15253273
CITA_NoInstruct,260,professional,0.06491474
CITA_NoInstruct,260,creative,0.07643921
CITA_NoInstruct,261,neutral,0.41621947
CITA_NoInstruct,261,conservative,0.101681456
CITA_NoInstruct,261,liberal,0.105122596
CITA_NoInstruct,261,regulatory_aware,0.09720294
CITA_NoInstruct,261,empathetic,0.13837504
CITA_NoInstruct,261,safety_first,0.1316664
CITA_NoInstruct,261,educational,0.09196022
CITA_NoInstruct,261,concise,0.4049306
CITA_NoInstruct,261,professional,0.21153705
CITA_NoInstruct,261,creative,0.1872897
CITA_NoInstruct,262,neutral,0.09042682
CITA_NoInstruct,262,conservative,0.27345806
CITA_NoInstruct,262,liberal,0.10584337
CITA_NoInstruct,262,regulatory_aware,0.102277376
CITA_NoInstruct,262,empathetic,0.11284145
CITA_NoInstruct,262,safety_first,0.27457288
CITA_NoInstruct,262,educational,0.567728
CITA_NoInstruct,262,concise,0.07980151
CITA_NoInstruct,262,professional,0.11543361
CITA_NoInstruct,262,creative,0.103508115
CITA_NoInstruct,263,neutral,0.06250832
CITA_NoInstruct,263,conservative,0.066174366
CITA_NoInstruct,263,liberal,0.21499832
CITA_NoInstruct,263,regulatory_aware,0.09164345
CITA_NoInstruct,263,empathetic,0.11920211
CITA_NoInstruct,263,safety_first,0.07341393
CITA_NoInstruct,263,educational,0.07291097
CITA_NoInstruct,263,concise,0.23618701
CITA_NoInstruct,263,professional,0.09010455
CITA_NoInstruct,263,creative,0.094089806
CITA_NoInstruct,264,neutral,0.24362858
CITA_NoInstruct,264,conservative,0.19310082
CITA_NoInstruct,264,liberal,0.8721225
CITA_NoInstruct,264,regulatory_aware,0.10151311
CITA_NoInstruct,264,empathetic,0.103988
CITA_NoInstruct,264,safety_first,0.1202011
CITA_NoInstruct,264,educational,0.22024214
CITA_NoInstruct,264,concise,0.14065604
CITA_NoInstruct,264,professional,0.19116406
CITA_NoInstruct,264,creative,0.08158993
CITA_NoInstruct,265,neutral,0.26402777
CITA_NoInstruct,265,conservative,0.09063144
CITA_NoInstruct,265,liberal,0.11565654
CITA_NoInstruct,265,regulatory_aware,0.17640795
CITA_NoInstruct,265,empathetic,0.20226745
CITA_NoInstruct,265,safety_first,0.13528666
CITA_NoInstruct,265,educational,0.37201217
CITA_NoInstruct,265,concise,0.14807943
CITA_NoInstruct,265,professional,0.8350045
CITA_NoInstruct,265,creative,0.14207497
CITA_NoInstruct,266,neutral,0.10136797
CITA_NoInstruct,266,conservative,0.10591936
CITA_NoInstruct,266,liberal,0.049959287
CITA_NoInstruct,266,regulatory_aware,0.08515706
CITA_NoInstruct,266,empathetic,0.09384937
CITA_NoInstruct,266,safety_first,0.07455199
CITA_NoInstruct,266,educational,0.20832999
CITA_NoInstruct,266,concise,0.057793386
CITA_NoInstruct,266,professional,0.3096687
CITA_NoInstruct,266,creative,0.16021053
CITA_NoInstruct,267,neutral,0.10780925
CITA_NoInstruct,267,conservative,0.5009492
CITA_NoInstruct,267,liberal,0.3495404
CITA_NoInstruct,267,regulatory_aware,0.15511511
CITA_NoInstruct,267,empathetic,0.8335393
CITA_NoInstruct,267,safety_first,0.11754008
CITA_NoInstruct,267,educational,0.1780556
CITA_NoInstruct,267,concise,0.67648053
CITA_NoInstruct,267,professional,0.16101643
CITA_NoInstruct,267,creative,0.11645927
CITA_NoInstruct,268,neutral,0.21043634
CITA_NoInstruct,268,conservative,0.1028497
CITA_NoInstruct,268,liberal,0.8658087
CITA_NoInstruct,268,regulatory_aware,0.2731739
CITA_NoInstruct,268,empathetic,0.14966351
CITA_NoInstruct,268,safety_first,0.29149082
CITA_NoInstruct,268,educational,0.14167777
CITA_NoInstruct,268,concise,0.20094664
CITA_NoInstruct,268,professional,0.20366642
CITA_NoInstruct,268,creative,0.16846614
CITA_NoInstruct,269,neutral,0.17174916
CITA_NoInstruct,269,conservative,0.114063635
CITA_NoInstruct,269,liberal,0.19256006
CITA_NoInstruct,269,regulatory_aware,0.91704017
CITA_NoInstruct,269,empathetic,0.099313825
CITA_NoInstruct,269,safety_first,0.16185907
CITA_NoInstruct,269,educational,0.074469626
CITA_NoInstruct,269,concise,0.1685972
CITA_NoInstruct,269,professional,0.21229604
CITA_NoInstruct,269,creative,0.20463714
CITA_NoInstruct,270,neutral,0.08567448
CITA_NoInstruct,270,conservative,0.07535324
CITA_NoInstruct,270,liberal,0.05084723
CITA_NoInstruct,270,regulatory_aware,0.14663872
CITA_NoInstruct,270,empathetic,0.054799303
CITA_NoInstruct,270,safety_first,0.07891534
CITA_NoInstruct,270,educational,0.13014345
CITA_NoInstruct,270,concise,0.08114556
CITA_NoInstruct,270,professional,0.04768948
CITA_NoInstruct,270,creative,0.21355951
CITA_NoInstruct,271,neutral,0.0674049
CITA_NoInstruct,271,conservative,0.36351284
CITA_NoInstruct,271,liberal,0.101304136
CITA_NoInstruct,271,regulatory_aware,0.3135105
CITA_NoInstruct,271,empathetic,0.094639055
CITA_NoInstruct,271,safety_first,0.10333242
CITA_NoInstruct,271,educational,0.120807774
CITA_NoInstruct,271,concise,0.07322499
CITA_NoInstruct,271,professional,0.24601746
CITA_NoInstruct,271,creative,0.08639388
CITA_NoInstruct,272,neutral,0.13874874
CITA_NoInstruct,272,conservative,0.088231914
CITA_NoInstruct,272,liberal,0.35456085
CITA_NoInstruct,272,regulatory_aware,0.2807718
CITA_NoInstruct,272,empathetic,0.11539082
CITA_NoInstruct,272,safety_first,0.20302734
CITA_NoInstruct,272,educational,0.23957404
CITA_NoInstruct,272,concise,0.09041804
CITA_NoInstruct,272,professional,0.112277694
CITA_NoInstruct,272,creative,0.10713609
CITA_NoInstruct,273,neutral,0.109581165
CITA_NoInstruct,273,conservative,0.2841401
CITA_NoInstruct,273,liberal,0.4134044
CITA_NoInstruct,273,regulatory_aware,0.16622968
CITA_NoInstruct,273,empathetic,0.13028577
CITA_NoInstruct,273,safety_first,0.10514404
CITA_NoInstruct,273,educational,0.38345516
CITA_NoInstruct,273,concise,0.27025378
CITA_NoInstruct,273,professional,0.12587993
CITA_NoInstruct,273,creative,0.21527472
CITA_NoInstruct,274,neutral,0.19917841
CITA_NoInstruct,274,conservative,0.23604542
CITA_NoInstruct,274,liberal,0.2064631
CITA_NoInstruct,274,regulatory_aware,0.87384796
CITA_NoInstruct,274,empathetic,0.44895008
CITA_NoInstruct,274,safety_first,0.1991637
CITA_NoInstruct,274,educational,0.32879096
CITA_NoInstruct,274,concise,0.1920253
CITA_NoInstruct,274,professional,0.46979833
CITA_NoInstruct,274,creative,0.34587368
CITA_NoInstruct,275,neutral,0.28797555
CITA_NoInstruct,275,conservative,0.15675683
CITA_NoInstruct,275,liberal,0.09295411
CITA_NoInstruct,275,regulatory_aware,0.13153881
CITA_NoInstruct,275,empathetic,0.07779066
CITA_NoInstruct,275,safety_first,0.34272307
CITA_NoInstruct,275,educational,0.06211352
CITA_NoInstruct,275,concise,0.4290159
CITA_NoInstruct,275,professional,0.09105769
CITA_NoInstruct,275,creative,0.10035803
CITA_NoInstruct,276,neutral,0.17842904
CITA_NoInstruct,276,conservative,0.08731416
CITA_NoInstruct,276,liberal,0.10126485
CITA_NoInstruct,276,regulatory_aware,0.06542993
CITA_NoInstruct,276,empathetic,0.9147354
CITA_NoInstruct,276,safety_first,0.08398292
CITA_NoInstruct,276,educational,0.10346273
CITA_NoInstruct,276,concise,0.16102317
CITA_NoInstruct,276,professional,0.13288781
CITA_NoInstruct,276,creative,0.13288781
CITA_NoInstruct,277,neutral,0.10125607
CITA_NoInstruct,277,conservative,0.09933774
CITA_NoInstruct,277,liberal,0.07030504
CITA_NoInstruct,277,regulatory_aware,0.1290537
CITA_NoInstruct,277,empathetic,0.033233274
CITA_NoInstruct,277,safety_first,0.08843512
CITA_NoInstruct,277,educational,0.05345901
CITA_NoInstruct,277,concise,0.06636557
CITA_NoInstruct,277,professional,0.24136229
CITA_NoInstruct,277,creative,0.060118392
CITA_NoInstruct,278,neutral,0.22394337
CITA_NoInstruct,278,conservative,0.109167434
CITA_NoInstruct,278,liberal,0.16089784
CITA_NoInstruct,278,regulatory_aware,0.08478025
CITA_NoInstruct,278,empathetic,0.07783797
CITA_NoInstruct,278,safety_first,0.072355844
CITA_NoInstruct,278,educational,0.053459086
CITA_NoInstruct,278,concise,0.091260046
CITA_NoInstruct,278,professional,0.108631
CITA_NoInstruct,278,creative,0.082906
CITA_NoInstruct,279,neutral,0.4080472
CITA_NoInstruct,279,conservative,0.1751275
CITA_NoInstruct,279,liberal,0.13792384
CITA_NoInstruct,279,regulatory_aware,0.10649321
CITA_NoInstruct,279,empathetic,0.19989422
CITA_NoInstruct,279,safety_first,0.7530965
CITA_NoInstruct,279,educational,0.11379993
CITA_NoInstruct,279,concise,0.09261849
CITA_NoInstruct,279,professional,0.26466343
CITA_NoInstruct,279,creative,0.15381531
CITA_NoInstruct,280,neutral,0.04037687
CITA_NoInstruct,280,conservative,0.20558923
CITA_NoInstruct,280,liberal,0.03627626
CITA_NoInstruct,280,regulatory_aware,0.07076963
CITA_NoInstruct,280,empathetic,0.09145539
CITA_NoInstruct,280,safety_first,0.0623002
CITA_NoInstruct,280,educational,0.16433692
CITA_NoInstruct,280,concise,0.049608357
CITA_NoInstruct,280,professional,0.11119703
CITA_NoInstruct,280,creative,0.058202248
CITA_NoInstruct,281,neutral,0.23837608
CITA_NoInstruct,281,conservative,0.3220975
CITA_NoInstruct,281,liberal,0.05401971
CITA_NoInstruct,281,regulatory_aware,0.16071428
CITA_NoInstruct,281,empathetic,0.3795053
CITA_NoInstruct,281,safety_first,0.61278707
CITA_NoInstruct,281,educational,0.11086563
CITA_NoInstruct,281,concise,0.084788874
CITA_NoInstruct,281,professional,0.11324681
CITA_NoInstruct,281,creative,0.049003895
CITA_NoInstruct,282,neutral,0.25793195
CITA_NoInstruct,282,conservative,0.12737213
CITA_NoInstruct,282,liberal,0.33321956
CITA_NoInstruct,282,regulatory_aware,0.1550601
CITA_NoInstruct,282,empathetic,0.061238833
CITA_NoInstruct,282,safety_first,0.09753119
CITA_NoInstruct,282,educational,0.11583
CITA_NoInstruct,282,concise,0.13046981
CITA_NoInstruct,282,professional,0.107558355
CITA_NoInstruct,282,creative,0.33979106
CITA_NoInstruct,283,neutral,0.33077416
CITA_NoInstruct,283,conservative,0.10570205
CITA_NoInstruct,283,liberal,0.15156953
CITA_NoInstruct,283,regulatory_aware,0.17258246
CITA_NoInstruct,283,empathetic,0.059949905
CITA_NoInstruct,283,safety_first,0.18882237
CITA_NoInstruct,283,educational,0.114215404
CITA_NoInstruct,283,concise,0.0771307
CITA_NoInstruct,283,professional,0.3118388
CITA_NoInstruct,283,creative,0.3408619
CITA_NoInstruct,284,neutral,0.91528535
CITA_NoInstruct,284,conservative,0.18894003
CITA_NoInstruct,284,liberal,0.21598445
CITA_NoInstruct,284,regulatory_aware,0.17352076
CITA_NoInstruct,284,empathetic,0.16792424
CITA_NoInstruct,284,safety_first,0.13005874
CITA_NoInstruct,284,educational,0.35768425
CITA_NoInstruct,284,concise,0.12551579
CITA_NoInstruct,284,professional,0.25393733
CITA_NoInstruct,284,creative,0.20034006
CITA_NoInstruct,285,neutral,0.12643288
CITA_NoInstruct,285,conservative,0.1123865
CITA_NoInstruct,285,liberal,0.06485499
CITA_NoInstruct,285,regulatory_aware,0.12003014
CITA_NoInstruct,285,empathetic,0.0936769
CITA_NoInstruct,285,safety_first,0.48558566
CITA_NoInstruct,285,educational,0.07293186
CITA_NoInstruct,285,concise,0.07084849
CITA_NoInstruct,285,professional,0.08171784
CITA_NoInstruct,285,creative,0.4287925
CITA_NoInstruct,286,neutral,0.07871857
CITA_NoInstruct,286,conservative,0.07541765
CITA_NoInstruct,286,liberal,0.067277096
CITA_NoInstruct,286,regulatory_aware,0.11429825
CITA_NoInstruct,286,empathetic,0.45817277
CITA_NoInstruct,286,safety_first,0.1456268
CITA_NoInstruct,286,educational,0.06875592
CITA_NoInstruct,286,concise,0.9184623
CITA_NoInstruct,286,professional,0.07787774
CITA_NoInstruct,286,creative,0.24240108
CITA_NoInstruct,287,neutral,0.12581277
CITA_NoInstruct,287,conservative,0.06377913
CITA_NoInstruct,287,liberal,0.1408288
CITA_NoInstruct,287,regulatory_aware,0.059965976
CITA_NoInstruct,287,empathetic,0.03721319
CITA_NoInstruct,287,safety_first,0.0344497
CITA_NoInstruct,287,educational,0.037172996
CITA_NoInstruct,287,concise,0.036599096
CITA_NoInstruct,287,professional,0.049792606
CITA_NoInstruct,287,creative,0.041153707
CITA_NoInstruct,288,neutral,0.08523856
CITA_NoInstruct,288,conservative,0.18363371
CITA_NoInstruct,288,liberal,0.06144424
CITA_NoInstruct,288,regulatory_aware,0.093650535
CITA_NoInstruct,288,empathetic,0.21988395
CITA_NoInstruct,288,safety_first,0.056120574
CITA_NoInstruct,288,educational,0.06271443
CITA_NoInstruct,288,concise,0.39384466
CITA_NoInstruct,288,professional,0.12682956
CITA_NoInstruct,288,creative,0.26591668
CITA_NoInstruct,289,neutral,0.24996033
CITA_NoInstruct,289,conservative,0.099942006
CITA_NoInstruct,289,liberal,0.23471208
CITA_NoInstruct,289,regulatory_aware,0.3246428
CITA_NoInstruct,289,empathetic,0.15782319
CITA_NoInstruct,289,safety_first,0.10088425
CITA_NoInstruct,289,educational,0.951051
CITA_NoInstruct,289,concise,0.13253355
CITA_NoInstruct,289,professional,0.098674685
CITA_NoInstruct,289,creative,0.29117784
CITA_NoInstruct,290,neutral,0.1624313
CITA_NoInstruct,290,conservative,0.30992943
CITA_NoInstruct,290,liberal,0.2557497
CITA_NoInstruct,290,regulatory_aware,0.9038723
CITA_NoInstruct,290,empathetic,0.17627676
CITA_NoInstruct,290,safety_first,0.32777178
CITA_NoInstruct,290,educational,0.16696684
CITA_NoInstruct,290,concise,0.57308286
CITA_NoInstruct,290,professional,0.15540974
CITA_NoInstruct,290,creative,0.2795945
CITA_NoInstruct,291,neutral,0.08611334
CITA_NoInstruct,291,conservative,0.15743877
CITA_NoInstruct,291,liberal,0.104388304
CITA_NoInstruct,291,regulatory_aware,0.12389617
CITA_NoInstruct,291,empathetic,0.06162549
CITA_NoInstruct,291,safety_first,0.11830807
CITA_NoInstruct,291,educational,0.083684534
CITA_NoInstruct,291,concise,0.3146743
CITA_NoInstruct,291,professional,0.05892828
CITA_NoInstruct,291,creative,0.23727874
CITA_NoInstruct,292,neutral,0.17539825
CITA_NoInstruct,292,conservative,0.5470089
CITA_NoInstruct,292,liberal,0.1314277
CITA_NoInstruct,292,regulatory_aware,0.09148839
CITA_NoInstruct,292,empathetic,0.13076006
CITA_NoInstruct,292,safety_first,0.24132228
CITA_NoInstruct,292,educational,0.24769107
CITA_NoInstruct,292,concise,0.1803236
CITA_NoInstruct,292,professional,0.14215696
CITA_NoInstruct,292,creative,0.3595516
CITA_NoInstruct,293,neutral,0.08580622
CITA_NoInstruct,293,conservative,0.080838405
CITA_NoInstruct,293,liberal,0.08938169
CITA_NoInstruct,293,regulatory_aware,0.075355835
CITA_NoInstruct,293,empathetic,0.13619323
CITA_NoInstruct,293,safety_first,0.109831594
CITA_NoInstruct,293,educational,0.054582383
CITA_NoInstruct,293,concise,0.25211012
CITA_NoInstruct,293,professional,0.051066052
CITA_NoInstruct,293,creative,0.05224899
CITA_NoInstruct,294,neutral,0.08156477
CITA_NoInstruct,294,conservative,0.07316531
CITA_NoInstruct,294,liberal,0.20141308
CITA_NoInstruct,294,regulatory_aware,0.2473961
CITA_NoInstruct,294,empathetic,0.60916686
CITA_NoInstruct,294,safety_first,0.1016062
CITA_NoInstruct,294,educational,0.08834911
CITA_NoInstruct,294,concise,0.083919466
CITA_NoInstruct,294,professional,0.11464019
CITA_NoInstruct,294,creative,0.080725566
CITA_NoInstruct,295,neutral,0.2818486
CITA_NoInstruct,295,conservative,0.12802
CITA_NoInstruct,295,liberal,0.11002861
CITA_NoInstruct,295,regulatory_aware,0.17335556
CITA_NoInstruct,295,empathetic,0.09425636
CITA_NoInstruct,295,safety_first,0.09425636
CITA_NoInstruct,295,educational,0.11565705
CITA_NoInstruct,295,concise,0.16056782
CITA_NoInstruct,295,professional,0.14489578
CITA_NoInstruct,295,creative,0.104211085
CITA_NoInstruct,296,neutral,0.10010386
CITA_NoInstruct,296,conservative,0.18513677
CITA_NoInstruct,296,liberal,0.0634026
CITA_NoInstruct,296,regulatory_aware,0.13018383
CITA_NoInstruct,296,empathetic,0.1382285
CITA_NoInstruct,296,safety_first,0.12993234
CITA_NoInstruct,296,educational,0.07829761
CITA_NoInstruct,296,concise,0.2103492
CITA_NoInstruct,296,professional,0.095733225
CITA_NoInstruct,296,creative,0.082886316
CITA_NoInstruct,297,neutral,0.8210405
CITA_NoInstruct,297,conservative,0.113747925
CITA_NoInstruct,297,liberal,0.07374663
CITA_NoInstruct,297,regulatory_aware,0.089334875
CITA_NoInstruct,297,empathetic,0.19943443
CITA_NoInstruct,297,safety_first,0.16073461
CITA_NoInstruct,297,educational,0.13993612
CITA_NoInstruct,297,concise,0.080650754
CITA_NoInstruct,297,professional,0.5557455
CITA_NoInstruct,297,creative,0.18353954
CITA_NoInstruct,298,neutral,0.104238085
CITA_NoInstruct,298,conservative,0.12677215
CITA_NoInstruct,298,liberal,0.08563122
CITA_NoInstruct,298,regulatory_aware,0.1192208
CITA_NoInstruct,298,empathetic,0.24583437
CITA_NoInstruct,298,safety_first,0.09298744
CITA_NoInstruct,298,educational,0.14510913
CITA_NoInstruct,298,concise,0.094572
CITA_NoInstruct,298,professional,0.11558888
CITA_NoInstruct,298,creative,0.12254082
CITA_NoInstruct,299,neutral,0.14937456
CITA_NoInstruct,299,conservative,0.16977097
CITA_NoInstruct,299,liberal,0.1049617
CITA_NoInstruct,299,regulatory_aware,0.2010792
CITA_NoInstruct,299,empathetic,0.1069343
CITA_NoInstruct,299,safety_first,0.059979636
CITA_NoInstruct,299,educational,0.35037795
CITA_NoInstruct,299,concise,0.08131663
CITA_NoInstruct,299,professional,0.17460385
CITA_NoInstruct,299,creative,0.12653057
CITA_Instruct,0,neutral,0.27664122
CITA_Instruct,0,conservative,0.30488825
CITA_Instruct,0,liberal,0.7005678
CITA_Instruct,0,regulatory_aware,0.2582632
CITA_Instruct,0,empathetic,0.4241437
CITA_Instruct,0,safety_first,0.7721683
CITA_Instruct,0,educational,0.24770294
CITA_Instruct,0,concise,0.6171996
CITA_Instruct,0,professional,0.59436655
CITA_Instruct,0,creative,0.7549537
CITA_Instruct,1,neutral,0.12707196
CITA_Instruct,1,conservative,0.69247925
CITA_Instruct,1,liberal,0.20349413
CITA_Instruct,1,regulatory_aware,0.10909352
CITA_Instruct,1,empathetic,0.27342126
CITA_Instruct,1,safety_first,0.10221701
CITA_Instruct,1,educational,0.6909036
CITA_Instruct,1,concise,0.13326733
CITA_Instruct,1,professional,0.1857289
CITA_Instruct,1,creative,0.20873328
CITA_Instruct,2,neutral,0.27224034
CITA_Instruct,2,conservative,0.25127816
CITA_Instruct,2,liberal,0.5844686
CITA_Instruct,2,regulatory_aware,0.67570007
CITA_Instruct,2,empathetic,0.32312965
CITA_Instruct,2,safety_first,0.614936
CITA_Instruct,2,educational,0.6296939
CITA_Instruct,2,concise,0.25600502
CITA_Instruct,2,professional,0.37368825
CITA_Instruct,2,creative,0.46814403
CITA_Instruct,3,neutral,0.6486661
CITA_Instruct,3,conservative,0.07187677
CITA_Instruct,3,liberal,0.08376834
CITA_Instruct,3,regulatory_aware,0.08275762
CITA_Instruct,3,empathetic,0.2238002
CITA_Instruct,3,safety_first,0.09062928
CITA_Instruct,3,educational,0.7764025
CITA_Instruct,3,concise,0.1453614
CITA_Instruct,3,professional,0.14215825
CITA_Instruct,3,creative,0.11644568
CITA_Instruct,4,neutral,0.085567586
CITA_Instruct,4,conservative,0.2956836
CITA_Instruct,4,liberal,0.08775738
CITA_Instruct,4,regulatory_aware,0.85300845
CITA_Instruct,4,empathetic,0.17555022
CITA_Instruct,4,safety_first,0.07867416
CITA_Instruct,4,educational,0.11862985
CITA_Instruct,4,concise,0.08190932
CITA_Instruct,4,professional,0.28708875
CITA_Instruct,4,creative,0.09331111
CITA_Instruct,5,neutral,0.3617801
CITA_Instruct,5,conservative,0.28872928
CITA_Instruct,5,liberal,0.46932986
CITA_Instruct,5,regulatory_aware,0.61082834
CITA_Instruct,5,empathetic,0.49521643
CITA_Instruct,5,safety_first,0.57036376
CITA_Instruct,5,educational,0.32733274
CITA_Instruct,5,concise,0.5217203
CITA_Instruct,5,professional,0.30508953
CITA_Instruct,5,creative,0.67696714
CITA_Instruct,6,neutral,0.6030245
CITA_Instruct,6,conservative,0.64886516
CITA_Instruct,6,liberal,0.20183463
CITA_Instruct,6,regulatory_aware,0.3070978
CITA_Instruct,6,empathetic,0.23794225
CITA_Instruct,6,safety_first,0.5683592
