method,prompt_id,instruction_type,fidelity
GRPO_NoInstruct,272,safety_first,0.54221934
GRPO_NoInstruct,272,educational,0.516485
GRPO_NoInstruct,272,concise,0.5278672
GRPO_NoInstruct,272,professional,0.5324088
GRPO_NoInstruct,272,creative,0.51396966
GRPO_NoInstruct,273,neutral,0.67722476
GRPO_NoInstruct,273,conservative,0.54661185
GRPO_NoInstruct,273,liberal,0.6312098
GRPO_NoInstruct,273,regulatory_aware,0.51974356
GRPO_NoInstruct,273,empathetic,0.5202621
GRPO_NoInstruct,273,safety_first,0.6207165
GRPO_NoInstruct,273,educational,0.55417144
GRPO_NoInstruct,273,concise,0.555312
GRPO_NoInstruct,273,professional,0.52525806
GRPO_NoInstruct,273,creative,0.5478482
GRPO_NoInstruct,274,neutral,0.55756843
GRPO_NoInstruct,274,conservative,0.50093776
GRPO_NoInstruct,274,liberal,0.53487206
GRPO_NoInstruct,274,regulatory_aware,0.57709825
GRPO_NoInstruct,274,empathetic,0.48168975
GRPO_NoInstruct,274,safety_first,0.49528316
GRPO_NoInstruct,274,educational,0.50874054
GRPO_NoInstruct,274,concise,0.5345794
GRPO_NoInstruct,274,professional,0.49706203
GRPO_NoInstruct,274,creative,0.5604435
GRPO_NoInstruct,275,neutral,0.5713873
GRPO_NoInstruct,275,conservative,0.6076696
GRPO_NoInstruct,275,liberal,0.52669716
GRPO_NoInstruct,275,regulatory_aware,0.633544
GRPO_NoInstruct,275,empathetic,0.6210872
GRPO_NoInstruct,275,safety_first,0.5876946
GRPO_NoInstruct,275,educational,0.6236803
GRPO_NoInstruct,275,concise,0.60713786
GRPO_NoInstruct,275,professional,0.54750675
GRPO_NoInstruct,275,creative,0.49125734
GRPO_NoInstruct,276,neutral,0.6443965
GRPO_NoInstruct,276,conservative,0.5553353
GRPO_NoInstruct,276,liberal,0.5260882
GRPO_NoInstruct,276,regulatory_aware,0.5832921
GRPO_NoInstruct,276,empathetic,0.5148424
GRPO_NoInstruct,276,safety_first,0.57629955
GRPO_NoInstruct,276,educational,0.45876107
GRPO_NoInstruct,276,concise,0.5867
GRPO_NoInstruct,276,professional,0.53822577
GRPO_NoInstruct,276,creative,0.51642996
GRPO_NoInstruct,277,neutral,0.49017945
GRPO_NoInstruct,277,conservative,0.55350506
GRPO_NoInstruct,277,liberal,0.5491905
GRPO_NoInstruct,277,regulatory_aware,0.58759785
GRPO_NoInstruct,277,empathetic,0.566452
GRPO_NoInstruct,277,safety_first,0.541563
GRPO_NoInstruct,277,educational,0.52618337
GRPO_NoInstruct,277,concise,0.51944834
GRPO_NoInstruct,277,professional,0.5445981
GRPO_NoInstruct,277,creative,0.46514603
GRPO_NoInstruct,278,neutral,0.59915614
GRPO_NoInstruct,278,conservative,0.57029086
GRPO_NoInstruct,278,liberal,0.56869054
GRPO_NoInstruct,278,regulatory_aware,0.60974574
GRPO_NoInstruct,278,empathetic,0.5625084
GRPO_NoInstruct,278,safety_first,0.60507137
GRPO_NoInstruct,278,educational,0.5121966
GRPO_NoInstruct,278,concise,0.56515557
GRPO_NoInstruct,278,professional,0.5921619
GRPO_NoInstruct,278,creative,0.53907615
GRPO_NoInstruct,279,neutral,0.4945377
GRPO_NoInstruct,279,conservative,0.5087647
GRPO_NoInstruct,279,liberal,0.49965972
GRPO_NoInstruct,279,regulatory_aware,0.5044215
GRPO_NoInstruct,279,empathetic,0.45566607
GRPO_NoInstruct,279,safety_first,0.49041426
GRPO_NoInstruct,279,educational,0.5267272
GRPO_NoInstruct,279,concise,0.5034835
GRPO_NoInstruct,279,professional,0.5202095
GRPO_NoInstruct,279,creative,0.4556131
GRPO_NoInstruct,280,neutral,0.56196165
GRPO_NoInstruct,280,conservative,0.5097962
GRPO_NoInstruct,280,liberal,0.5613107
GRPO_NoInstruct,280,regulatory_aware,0.5586144
GRPO_NoInstruct,280,empathetic,0.5092894
GRPO_NoInstruct,280,safety_first,0.5395826
GRPO_NoInstruct,280,educational,0.47684145
GRPO_NoInstruct,280,concise,0.4958267
GRPO_NoInstruct,280,professional,0.4982935
GRPO_NoInstruct,280,creative,0.5378886
GRPO_NoInstruct,281,neutral,0.61734605
GRPO_NoInstruct,281,conservative,0.54062575
GRPO_NoInstruct,281,liberal,0.50471115
GRPO_NoInstruct,281,regulatory_aware,0.6424118
GRPO_NoInstruct,281,empathetic,0.59273654
GRPO_NoInstruct,281,safety_first,0.60564756
GRPO_NoInstruct,281,educational,0.5216263
GRPO_NoInstruct,281,concise,0.5460212
GRPO_NoInstruct,281,professional,0.5068683
GRPO_NoInstruct,281,creative,0.5150156
GRPO_NoInstruct,282,neutral,0.5143967
GRPO_NoInstruct,282,conservative,0.5595539
GRPO_NoInstruct,282,liberal,0.56602806
GRPO_NoInstruct,282,regulatory_aware,0.5283456
GRPO_NoInstruct,282,empathetic,0.49490133
GRPO_NoInstruct,282,safety_first,0.61359006
GRPO_NoInstruct,282,educational,0.5166349
GRPO_NoInstruct,282,concise,0.5019796
GRPO_NoInstruct,282,professional,0.48458388
GRPO_NoInstruct,282,creative,0.53770137
GRPO_NoInstruct,283,neutral,0.5572224
GRPO_NoInstruct,283,conservative,0.58094424
GRPO_NoInstruct,283,liberal,0.6642231
GRPO_NoInstruct,283,regulatory_aware,0.58992094
GRPO_NoInstruct,283,empathetic,0.5230264
GRPO_NoInstruct,283,safety_first,0.571754
GRPO_NoInstruct,283,educational,0.51519954
GRPO_NoInstruct,283,concise,0.57775044
GRPO_NoInstruct,283,professional,0.5359144
GRPO_NoInstruct,283,creative,0.54106987
GRPO_NoInstruct,284,neutral,0.51049477
GRPO_NoInstruct,284,conservative,0.5860891
GRPO_NoInstruct,284,liberal,0.5020319
GRPO_NoInstruct,284,regulatory_aware,0.51324993
GRPO_NoInstruct,284,empathetic,0.5580668
GRPO_NoInstruct,284,safety_first,0.6205544
GRPO_NoInstruct,284,educational,0.49460858
GRPO_NoInstruct,284,concise,0.54501635
GRPO_NoInstruct,284,professional,0.5429938
GRPO_NoInstruct,284,creative,0.4803104
GRPO_NoInstruct,285,neutral,0.552535
GRPO_NoInstruct,285,conservative,0.55058765
GRPO_NoInstruct,285,liberal,0.65885663
GRPO_NoInstruct,285,regulatory_aware,0.5212564
GRPO_NoInstruct,285,empathetic,0.5764817
GRPO_NoInstruct,285,safety_first,0.53221434
GRPO_NoInstruct,285,educational,0.54526573
GRPO_NoInstruct,285,concise,0.5357321
GRPO_NoInstruct,285,professional,0.5835123
GRPO_NoInstruct,285,creative,0.5675426
GRPO_NoInstruct,286,neutral,0.5180646
GRPO_NoInstruct,286,conservative,0.5745809
GRPO_NoInstruct,286,liberal,0.58730745
GRPO_NoInstruct,286,regulatory_aware,0.4593747
GRPO_NoInstruct,286,empathetic,0.5067106
GRPO_NoInstruct,286,safety_first,0.59500706
GRPO_NoInstruct,286,educational,0.4683754
GRPO_NoInstruct,286,concise,0.54400957
GRPO_NoInstruct,286,professional,0.5433837
GRPO_NoInstruct,286,creative,0.5099157
GRPO_NoInstruct,287,neutral,0.4993243
GRPO_NoInstruct,287,conservative,0.57592124
GRPO_NoInstruct,287,liberal,0.55682725
GRPO_NoInstruct,287,regulatory_aware,0.53812164
GRPO_NoInstruct,287,empathetic,0.4851168
GRPO_NoInstruct,287,safety_first,0.5612569
GRPO_NoInstruct,287,educational,0.4559507
GRPO_NoInstruct,287,concise,0.528143
GRPO_NoInstruct,287,professional,0.5068557
GRPO_NoInstruct,287,creative,0.54548806
GRPO_NoInstruct,288,neutral,0.5804267
GRPO_NoInstruct,288,conservative,0.51975214
GRPO_NoInstruct,288,liberal,0.55544585
GRPO_NoInstruct,288,regulatory_aware,0.5883649
GRPO_NoInstruct,288,empathetic,0.56055164
GRPO_NoInstruct,288,safety_first,0.5732002
GRPO_NoInstruct,288,educational,0.4895398
GRPO_NoInstruct,288,concise,0.5344273
GRPO_NoInstruct,288,professional,0.5418041
GRPO_NoInstruct,288,creative,0.5384721
GRPO_NoInstruct,289,neutral,0.59776807
GRPO_NoInstruct,289,conservative,0.67623144
GRPO_NoInstruct,289,liberal,0.5037098
GRPO_NoInstruct,289,regulatory_aware,0.54163945
GRPO_NoInstruct,289,empathetic,0.5021052
GRPO_NoInstruct,289,safety_first,0.5825195
GRPO_NoInstruct,289,educational,0.54022497
GRPO_NoInstruct,289,concise,0.51724494
GRPO_NoInstruct,289,professional,0.55866975
GRPO_NoInstruct,289,creative,0.5381607
GRPO_NoInstruct,290,neutral,0.5115222
GRPO_NoInstruct,290,conservative,0.6266253
GRPO_NoInstruct,290,liberal,0.541053
GRPO_NoInstruct,290,regulatory_aware,0.54609746
GRPO_NoInstruct,290,empathetic,0.50080377
GRPO_NoInstruct,290,safety_first,0.5843539
GRPO_NoInstruct,290,educational,0.4984007
GRPO_NoInstruct,290,concise,0.55894256
GRPO_NoInstruct,290,professional,0.5700209
GRPO_NoInstruct,290,creative,0.5977413
GRPO_NoInstruct,291,neutral,0.54813534
GRPO_NoInstruct,291,conservative,0.66322607
GRPO_NoInstruct,291,liberal,0.49317837
GRPO_NoInstruct,291,regulatory_aware,0.59549373
GRPO_NoInstruct,291,empathetic,0.5410604
GRPO_NoInstruct,291,safety_first,0.57171404
GRPO_NoInstruct,291,educational,0.5104632
GRPO_NoInstruct,291,concise,0.57290506
GRPO_NoInstruct,291,professional,0.56125754
GRPO_NoInstruct,291,creative,0.54788786
GRPO_NoInstruct,292,neutral,0.6739367
GRPO_NoInstruct,292,conservative,0.5922537
GRPO_NoInstruct,292,liberal,0.58329487
GRPO_NoInstruct,292,regulatory_aware,0.48229188
GRPO_NoInstruct,292,empathetic,0.54847425
GRPO_NoInstruct,292,safety_first,0.5807248
GRPO_NoInstruct,292,educational,0.5486076
GRPO_NoInstruct,292,concise,0.65231335
GRPO_NoInstruct,292,professional,0.54102176
GRPO_NoInstruct,292,creative,0.55396664
GRPO_NoInstruct,293,neutral,0.56871754
GRPO_NoInstruct,293,conservative,0.5092972
GRPO_NoInstruct,293,liberal,0.53698283
GRPO_NoInstruct,293,regulatory_aware,0.48267558
GRPO_NoInstruct,293,empathetic,0.5447522
GRPO_NoInstruct,293,safety_first,0.5621471
GRPO_NoInstruct,293,educational,0.5024499
GRPO_NoInstruct,293,concise,0.5100534
GRPO_NoInstruct,293,professional,0.5113508
GRPO_NoInstruct,293,creative,0.51941514
GRPO_NoInstruct,294,neutral,0.5318031
GRPO_NoInstruct,294,conservative,0.5403563
GRPO_NoInstruct,294,liberal,0.5783192
GRPO_NoInstruct,294,regulatory_aware,0.48371983
GRPO_NoInstruct,294,empathetic,0.51381713
GRPO_NoInstruct,294,safety_first,0.5648923
GRPO_NoInstruct,294,educational,0.56601554
GRPO_NoInstruct,294,concise,0.5025786
GRPO_NoInstruct,294,professional,0.51768917
GRPO_NoInstruct,294,creative,0.49461263
GRPO_NoInstruct,295,neutral,0.48788598
GRPO_NoInstruct,295,conservative,0.4979323
GRPO_NoInstruct,295,liberal,0.55370754
GRPO_NoInstruct,295,regulatory_aware,0.52749187
GRPO_NoInstruct,295,empathetic,0.52409434
GRPO_NoInstruct,295,safety_first,0.50119954
GRPO_NoInstruct,295,educational,0.53265005
GRPO_NoInstruct,295,concise,0.5286678
GRPO_NoInstruct,295,professional,0.5579557
GRPO_NoInstruct,295,creative,0.55450857
GRPO_NoInstruct,296,neutral,0.6096604
GRPO_NoInstruct,296,conservative,0.502494
GRPO_NoInstruct,296,liberal,0.5327903
GRPO_NoInstruct,296,regulatory_aware,0.61372995
GRPO_NoInstruct,296,empathetic,0.5071165
GRPO_NoInstruct,296,safety_first,0.57515013
GRPO_NoInstruct,296,educational,0.5554507
GRPO_NoInstruct,296,concise,0.48620385
GRPO_NoInstruct,296,professional,0.50391126
GRPO_NoInstruct,296,creative,0.52870744
GRPO_NoInstruct,297,neutral,0.52178043
GRPO_NoInstruct,297,conservative,0.5566898
GRPO_NoInstruct,297,liberal,0.57250637
GRPO_NoInstruct,297,regulatory_aware,0.60854244
GRPO_NoInstruct,297,empathetic,0.51668406
GRPO_NoInstruct,297,safety_first,0.5526962
GRPO_NoInstruct,297,educational,0.5069716
GRPO_NoInstruct,297,concise,0.50530154
GRPO_NoInstruct,297,professional,0.5074344
GRPO_NoInstruct,297,creative,0.47501788
GRPO_NoInstruct,298,neutral,0.53770435
GRPO_NoInstruct,298,conservative,0.4827527
GRPO_NoInstruct,298,liberal,0.60850054
GRPO_NoInstruct,298,regulatory_aware,0.5700143
GRPO_NoInstruct,298,empathetic,0.4931178
GRPO_NoInstruct,298,safety_first,0.5629662
GRPO_NoInstruct,298,educational,0.50490344
GRPO_NoInstruct,298,concise,0.50657165
GRPO_NoInstruct,298,professional,0.53551096
GRPO_NoInstruct,298,creative,0.5353557
GRPO_NoInstruct,299,neutral,0.599862
GRPO_NoInstruct,299,conservative,0.6167173
GRPO_NoInstruct,299,liberal,0.51323783
GRPO_NoInstruct,299,regulatory_aware,0.62727094
GRPO_NoInstruct,299,empathetic,0.57964766
GRPO_NoInstruct,299,safety_first,0.6348853
GRPO_NoInstruct,299,educational,0.50979257
GRPO_NoInstruct,299,concise,0.5402316
GRPO_NoInstruct,299,professional,0.53767365
GRPO_NoInstruct,299,creative,0.5581399
GRPO_Instruct,0,neutral,0.5864552
GRPO_Instruct,0,conservative,0.5683434
GRPO_Instruct,0,liberal,0.53409433
GRPO_Instruct,0,regulatory_aware,0.5331762
GRPO_Instruct,0,empathetic,0.48104876
GRPO_Instruct,0,safety_first,0.5584766
GRPO_Instruct,0,educational,0.55301625
GRPO_Instruct,0,concise,0.5864403
GRPO_Instruct,0,professional,0.79350686
GRPO_Instruct,0,creative,0.523971
GRPO_Instruct,1,neutral,0.500652
GRPO_Instruct,1,conservative,0.47601947
GRPO_Instruct,1,liberal,0.5351709
GRPO_Instruct,1,regulatory_aware,0.5920568
GRPO_Instruct,1,empathetic,0.50735795
GRPO_Instruct,1,safety_first,0.5164768
GRPO_Instruct,1,educational,0.4672696
GRPO_Instruct,1,concise,0.5112618
GRPO_Instruct,1,professional,0.54324013
GRPO_Instruct,1,creative,0.520677
GRPO_Instruct,2,neutral,0.7686052
GRPO_Instruct,2,conservative,0.55790293
GRPO_Instruct,2,liberal,0.6253038
GRPO_Instruct,2,regulatory_aware,0.53041136
GRPO_Instruct,2,empathetic,0.598213
GRPO_Instruct,2,safety_first,0.56317484
GRPO_Instruct,2,educational,0.5107837
GRPO_Instruct,2,concise,0.54716814
GRPO_Instruct,2,professional,0.5303025
GRPO_Instruct,2,creative,0.52475303
GRPO_Instruct,3,neutral,0.63374066
GRPO_Instruct,3,conservative,0.49902996
GRPO_Instruct,3,liberal,0.51467407
GRPO_Instruct,3,regulatory_aware,0.5984954
GRPO_Instruct,3,empathetic,0.49283174
GRPO_Instruct,3,safety_first,0.57931757
GRPO_Instruct,3,educational,0.5006426
GRPO_Instruct,3,concise,0.50949705
GRPO_Instruct,3,professional,0.49368557
GRPO_Instruct,3,creative,0.50073534
GRPO_Instruct,4,neutral,0.5282218
GRPO_Instruct,4,conservative,0.5934632
GRPO_Instruct,4,liberal,0.57790154
GRPO_Instruct,4,regulatory_aware,0.5646194
GRPO_Instruct,4,empathetic,0.5250366
GRPO_Instruct,4,safety_first,0.532782
GRPO_Instruct,4,educational,0.53700566
GRPO_Instruct,4,concise,0.5332682
GRPO_Instruct,4,professional,0.4835065
GRPO_Instruct,4,creative,0.50685436
GRPO_Instruct,5,neutral,0.6338854
GRPO_Instruct,5,conservative,0.6253282
GRPO_Instruct,5,liberal,0.6717789
GRPO_Instruct,5,regulatory_aware,0.536984
GRPO_Instruct,5,empathetic,0.7080902
GRPO_Instruct,5,safety_first,0.5513365
GRPO_Instruct,5,educational,0.49648848
GRPO_Instruct,5,concise,0.536436
GRPO_Instruct,5,professional,0.7152372
GRPO_Instruct,5,creative,0.53402483
GRPO_Instruct,6,neutral,0.647536
GRPO_Instruct,6,conservative,0.80774516
GRPO_Instruct,6,liberal,0.54125905
GRPO_Instruct,6,regulatory_aware,0.58638006
GRPO_Instruct,6,empathetic,0.5544937
GRPO_Instruct,6,safety_first,0.56233776
GRPO_Instruct,6,educational,0.633065
GRPO_Instruct,6,concise,0.5440339
GRPO_Instruct,6,professional,0.8209718
GRPO_Instruct,6,creative,0.56716293
GRPO_Instruct,7,neutral,0.62868035
GRPO_Instruct,7,conservative,0.5119767
GRPO_Instruct,7,liberal,0.5356417
GRPO_Instruct,7,regulatory_aware,0.58801496
GRPO_Instruct,7,empathetic,0.49047697
GRPO_Instruct,7,safety_first,0.5307346
GRPO_Instruct,7,educational,0.5332344
GRPO_Instruct,7,concise,0.4761333
GRPO_Instruct,7,professional,0.549707
GRPO_Instruct,7,creative,0.6533394
GRPO_Instruct,8,neutral,0.7686052
GRPO_Instruct,8,conservative,0.57506174
GRPO_Instruct,8,liberal,0.5834769
GRPO_Instruct,8,regulatory_aware,0.6287706
GRPO_Instruct,8,empathetic,0.52831
GRPO_Instruct,8,safety_first,0.5839594
GRPO_Instruct,8,educational,0.57753265
GRPO_Instruct,8,concise,0.56052524
GRPO_Instruct,8,professional,0.8232475
GRPO_Instruct,8,creative,0.5455475
GRPO_Instruct,9,neutral,0.5550782
GRPO_Instruct,9,conservative,0.5948948
GRPO_Instruct,9,liberal,0.63826394
GRPO_Instruct,9,regulatory_aware,0.6149658
GRPO_Instruct,9,empathetic,0.66805464
GRPO_Instruct,9,safety_first,0.64536345
GRPO_Instruct,9,educational,0.58168167
GRPO_Instruct,9,concise,0.54320765
GRPO_Instruct,9,professional,0.49470618
GRPO_Instruct,9,creative,0.5338861
GRPO_Instruct,10,neutral,0.54015654
GRPO_Instruct,10,conservative,0.59714514
GRPO_Instruct,10,liberal,0.5619754
GRPO_Instruct,10,regulatory_aware,0.4973207
GRPO_Instruct,10,empathetic,0.5459423
GRPO_Instruct,10,safety_first,0.59471345
GRPO_Instruct,10,educational,0.568653
GRPO_Instruct,10,concise,0.518126
GRPO_Instruct,10,professional,0.5320923
GRPO_Instruct,10,creative,0.57037383
GRPO_Instruct,11,neutral,0.5424297
GRPO_Instruct,11,conservative,0.5418156
GRPO_Instruct,11,liberal,0.47338966
GRPO_Instruct,11,regulatory_aware,0.69205326
GRPO_Instruct,11,empathetic,0.5849384
GRPO_Instruct,11,safety_first,0.5334759
GRPO_Instruct,11,educational,0.52949554
GRPO_Instruct,11,concise,0.57194704
GRPO_Instruct,11,professional,0.5824698
GRPO_Instruct,11,creative,0.41639498
GRPO_Instruct,12,neutral,0.52161187
GRPO_Instruct,12,conservative,0.6379775
GRPO_Instruct,12,liberal,0.54401857
GRPO_Instruct,12,regulatory_aware,0.5854862
GRPO_Instruct,12,empathetic,0.56018865
GRPO_Instruct,12,safety_first,0.48865023
GRPO_Instruct,12,educational,0.55703205
GRPO_Instruct,12,concise,0.5315399
GRPO_Instruct,12,professional,0.5505551
GRPO_Instruct,12,creative,0.5636712
GRPO_Instruct,13,neutral,0.576145
GRPO_Instruct,13,conservative,0.66346383
GRPO_Instruct,13,liberal,0.6156507
GRPO_Instruct,13,regulatory_aware,0.5600343
GRPO_Instruct,13,empathetic,0.62630796
GRPO_Instruct,13,safety_first,0.6310642
GRPO_Instruct,13,educational,0.53544396
GRPO_Instruct,13,concise,0.53583544
GRPO_Instruct,13,professional,0.5621757
GRPO_Instruct,13,creative,0.6103266
GRPO_Instruct,14,neutral,0.60829186
GRPO_Instruct,14,conservative,0.5694684
GRPO_Instruct,14,liberal,0.65236515
GRPO_Instruct,14,regulatory_aware,0.63059175
GRPO_Instruct,14,empathetic,0.5108685
GRPO_Instruct,14,safety_first,0.585837
GRPO_Instruct,14,educational,0.5580417
GRPO_Instruct,14,concise,0.59566265
GRPO_Instruct,14,professional,0.5616868
GRPO_Instruct,14,creative,0.60358423
GRPO_Instruct,15,neutral,0.71238947
GRPO_Instruct,15,conservative,0.5749998
GRPO_Instruct,15,liberal,0.6769689
GRPO_Instruct,15,regulatory_aware,0.6271416
GRPO_Instruct,15,empathetic,0.5536604
GRPO_Instruct,15,safety_first,0.5638815
GRPO_Instruct,15,educational,0.5803737
GRPO_Instruct,15,concise,0.6071651
GRPO_Instruct,15,professional,0.5146326
GRPO_Instruct,15,creative,0.49655226
GRPO_Instruct,16,neutral,0.51521474
GRPO_Instruct,16,conservative,0.57097787
GRPO_Instruct,16,liberal,0.5289783
GRPO_Instruct,16,regulatory_aware,0.52928764
GRPO_Instruct,16,empathetic,0.48559391
GRPO_Instruct,16,safety_first,0.7107351
GRPO_Instruct,16,educational,0.6050391
GRPO_Instruct,16,concise,0.51266307
GRPO_Instruct,16,professional,0.4590658
GRPO_Instruct,16,creative,0.4756823
GRPO_Instruct,17,neutral,0.5869927
GRPO_Instruct,17,conservative,0.5071298
GRPO_Instruct,17,liberal,0.5278908
GRPO_Instruct,17,regulatory_aware,0.5998717
GRPO_Instruct,17,empathetic,0.57356334
GRPO_Instruct,17,safety_first,0.6634606
GRPO_Instruct,17,educational,0.5227434
GRPO_Instruct,17,concise,0.54623455
GRPO_Instruct,17,professional,0.52183443
GRPO_Instruct,17,creative,0.5707127
GRPO_Instruct,18,neutral,0.6257863
GRPO_Instruct,18,conservative,0.5577377
GRPO_Instruct,18,liberal,0.48493284
GRPO_Instruct,18,regulatory_aware,0.5183211
GRPO_Instruct,18,empathetic,0.56489146
GRPO_Instruct,18,safety_first,0.4985172
GRPO_Instruct,18,educational,0.52371496
GRPO_Instruct,18,concise,0.6536521
GRPO_Instruct,18,professional,0.48163387
GRPO_Instruct,18,creative,0.604157
GRPO_Instruct,19,neutral,0.7686052
GRPO_Instruct,19,conservative,0.6256328
GRPO_Instruct,19,liberal,0.5646715
GRPO_Instruct,19,regulatory_aware,0.5892509
GRPO_Instruct,19,empathetic,0.51820046
GRPO_Instruct,19,safety_first,0.59773827
GRPO_Instruct,19,educational,0.48114884
GRPO_Instruct,19,concise,0.5378405
GRPO_Instruct,19,professional,0.5775841
GRPO_Instruct,19,creative,0.48090458
GRPO_Instruct,20,neutral,0.6392956
GRPO_Instruct,20,conservative,0.6614233
GRPO_Instruct,20,liberal,0.5293404
GRPO_Instruct,20,regulatory_aware,0.6314951
GRPO_Instruct,20,empathetic,0.56141233
GRPO_Instruct,20,safety_first,0.6017854
GRPO_Instruct,20,educational,0.5385536
GRPO_Instruct,20,concise,0.5575017
GRPO_Instruct,20,professional,0.5433234
GRPO_Instruct,20,creative,0.5421506
GRPO_Instruct,21,neutral,0.5712826
GRPO_Instruct,21,conservative,0.6056933
GRPO_Instruct,21,liberal,0.68961
GRPO_Instruct,21,regulatory_aware,0.551014
GRPO_Instruct,21,empathetic,0.6043034
GRPO_Instruct,21,safety_first,0.5738943
GRPO_Instruct,21,educational,0.56814533
GRPO_Instruct,21,concise,0.5117257
GRPO_Instruct,21,professional,0.48285857
GRPO_Instruct,21,creative,0.566808
GRPO_Instruct,22,neutral,0.63609934
GRPO_Instruct,22,conservative,0.631568
GRPO_Instruct,22,liberal,0.5776296
GRPO_Instruct,22,regulatory_aware,0.57468647
GRPO_Instruct,22,empathetic,0.54085857
GRPO_Instruct,22,safety_first,0.7093518
GRPO_Instruct,22,educational,0.55649257
GRPO_Instruct,22,concise,0.5291641
GRPO_Instruct,22,professional,0.7385669
GRPO_Instruct,22,creative,0.52980316
GRPO_Instruct,23,neutral,0.54389703
GRPO_Instruct,23,conservative,0.5490291
GRPO_Instruct,23,liberal,0.5300092
GRPO_Instruct,23,regulatory_aware,0.5325683
GRPO_Instruct,23,empathetic,0.57726455
GRPO_Instruct,23,safety_first,0.55574596
GRPO_Instruct,23,educational,0.46825755
GRPO_Instruct,23,concise,0.54148716
GRPO_Instruct,23,professional,0.5847237
GRPO_Instruct,23,creative,0.5258127
GRPO_Instruct,24,neutral,0.57855785
GRPO_Instruct,24,conservative,0.53094494
GRPO_Instruct,24,liberal,0.5160497
GRPO_Instruct,24,regulatory_aware,0.5469298
GRPO_Instruct,24,empathetic,0.4936608
GRPO_Instruct,24,safety_first,0.4980627
GRPO_Instruct,24,educational,0.54244435
GRPO_Instruct,24,concise,0.5836582
GRPO_Instruct,24,professional,0.548945
GRPO_Instruct,24,creative,0.5215844
GRPO_Instruct,25,neutral,0.71051663
GRPO_Instruct,25,conservative,0.451918
GRPO_Instruct,25,liberal,0.4733334
GRPO_Instruct,25,regulatory_aware,0.5656265
GRPO_Instruct,25,empathetic,0.54443634
GRPO_Instruct,25,safety_first,0.64452904
GRPO_Instruct,25,educational,0.5475397
GRPO_Instruct,25,concise,0.59556407
GRPO_Instruct,25,professional,0.53317416
GRPO_Instruct,25,creative,0.60233325
GRPO_Instruct,26,neutral,0.49845406
GRPO_Instruct,26,conservative,0.53274876
GRPO_Instruct,26,liberal,0.55282557
GRPO_Instruct,26,regulatory_aware,0.6380879
GRPO_Instruct,26,empathetic,0.48904684
GRPO_Instruct,26,safety_first,0.51157063
GRPO_Instruct,26,educational,0.5289324
GRPO_Instruct,26,concise,0.5366457
GRPO_Instruct,26,professional,0.60334444
GRPO_Instruct,26,creative,0.4894903
GRPO_Instruct,27,neutral,0.55819386
GRPO_Instruct,27,conservative,0.59996873
GRPO_Instruct,27,liberal,0.62637156
GRPO_Instruct,27,regulatory_aware,0.6493673
GRPO_Instruct,27,empathetic,0.57233775
GRPO_Instruct,27,safety_first,0.5054636
GRPO_Instruct,27,educational,0.5278215
GRPO_Instruct,27,concise,0.54850155
GRPO_Instruct,27,professional,0.48769492
GRPO_Instruct,27,creative,0.59660643
GRPO_Instruct,28,neutral,0.52426845
GRPO_Instruct,28,conservative,0.5094156
GRPO_Instruct,28,liberal,0.6202414
GRPO_Instruct,28,regulatory_aware,0.577615
GRPO_Instruct,28,empathetic,0.5419969
GRPO_Instruct,28,safety_first,0.49237645
GRPO_Instruct,28,educational,0.61231184
GRPO_Instruct,28,concise,0.6011881
GRPO_Instruct,28,professional,0.8232475
GRPO_Instruct,28,creative,0.4917796
GRPO_Instruct,29,neutral,0.54433775
GRPO_Instruct,29,conservative,0.6280668
GRPO_Instruct,29,liberal,0.5238214
GRPO_Instruct,29,regulatory_aware,0.69071233
GRPO_Instruct,29,empathetic,0.4573947
GRPO_Instruct,29,safety_first,0.5980289
GRPO_Instruct,29,educational,0.48411465
GRPO_Instruct,29,concise,0.6100416
GRPO_Instruct,29,professional,0.5373017
GRPO_Instruct,29,creative,0.5514768
GRPO_Instruct,30,neutral,0.46875325
GRPO_Instruct,30,conservative,0.5991912
GRPO_Instruct,30,liberal,0.6106769
GRPO_Instruct,30,regulatory_aware,0.54650795
GRPO_Instruct,30,empathetic,0.48805636
GRPO_Instruct,30,safety_first,0.6180041
GRPO_Instruct,30,educational,0.5423381
GRPO_Instruct,30,concise,0.66665304
GRPO_Instruct,30,professional,0.5118141
GRPO_Instruct,30,creative,0.57531816
GRPO_Instruct,31,neutral,0.48197955
GRPO_Instruct,31,conservative,0.5791171
GRPO_Instruct,31,liberal,0.5888731
GRPO_Instruct,31,regulatory_aware,0.53533036
GRPO_Instruct,31,empathetic,0.5021213
GRPO_Instruct,31,safety_first,0.58103204
GRPO_Instruct,31,educational,0.55031085
GRPO_Instruct,31,concise,0.5083581
GRPO_Instruct,31,professional,0.53966993
GRPO_Instruct,31,creative,0.50608623
GRPO_Instruct,32,neutral,0.62961745
GRPO_Instruct,32,conservative,0.566726
GRPO_Instruct,32,liberal,0.4942003
GRPO_Instruct,32,regulatory_aware,0.5657483
GRPO_Instruct,32,empathetic,0.5988889
GRPO_Instruct,32,safety_first,0.5490394
GRPO_Instruct,32,educational,0.61593145
GRPO_Instruct,32,concise,0.5953976
GRPO_Instruct,32,professional,0.58472294
GRPO_Instruct,32,creative,0.610865
GRPO_Instruct,33,neutral,0.5195581
